"","part1id","age","total_mins_t1","total_mins_t2","cheated","hidden_words_RT_1","hidden_words_RT_2","hidden_words_RT_3","hidden_words_RT_4","hidden_words_RT_5","hidden_words_RT_6","hidden_words_RT_7","hidden_words_RT_8","hidden_words_RT_9","hidden_words_RT_10","StartDate_t1","expecting","estimateFirstTrial","estimateSeconds","satis_gen","satis_speed","satis_firstTrial","estimateVsReal","ins_hidden_words_RetriesQ","ins_hidden_words_RT","duration_t1","batch","hidden_words_RetriesQ1","hidden_words_RetriesQ2","hidden_words_RetriesQ3","hidden_words_RetriesQ4","hidden_words_RetriesQ5","hidden_words_RetriesQ6","hidden_words_RetriesQ7","hidden_words_RetriesQ8","hidden_words_RetriesQ9","hidden_words_RetriesQ10","FL_16_DO_FL_19","FL_16_DO_FL_20","FL_16_DO_FL_21","FL_16_DO_FL_22","realSeconds","Higher1","Higher2","Lower1","Lower2","allCompareCorrect","realFirstTrial","ResponseId","StartDate_t2","age_t2","memory","change","retrospectiveSC_1","retrospectiveSC_2","retrospectiveSC_3","retrospectiveSC_4","retrospectiveSC_5","retrospectiveSC_6","duration_t2","Finished","duplicated","total_qualtrics_min","inter_session_days","HWGsatis","HWGmeanRetries","countInfoItemsHigher","countInfoItemsLower","countInfoDiff","expectSatisDiff","total_secs_t1","female","bsi09_t1","bsi39_t1","rses_t1","cesd_t1","bsi.general_t1","bsi.Depression_t1","fscrsHS_t1","fscrsIS_t1","fscrsRS_t1","qIATSC_t1","qIATSE_t1","total_secs_t2","bsi09_t2","bsi39_t2","rses_t2","cesd_t2","bsi.general_t2","bsi.Depression_t2","fscrsHS_t2","fscrsIS_t2","fscrsRS_t2","qIATSC_t2","qIATSE_t2","total_time_min"
"135","R_1g5EIsbmzXBWTi6",23,39.9666666666667,52.0833333333333,FALSE,84892,11469,10173,38866,78671,8478,306976,9167,8617,111574,2018-05-25 13:30:27,40,20,10,29,20,49,6,1,16096,16.75,"home",2,1,1,1,1,1,5,1,1,2,1,2,4,3,66.8883,1,1,1,1,TRUE,7,"R_26kBfYeYGrFPaqL",2018-06-01 11:33:10,23,"אני מודה שאני לא זוכרת איזה חלק היה הראשון ואיזה היה השני. אני חושבת שהחלק הראשון היה החלק עם ההוראות לגבי מיון משפטים שונים. זה היה מורכב משתי חלקים. החלק הראשון היה מיון משפטים נכונים ולא, עלי. בנוסף למשפטים הייתי צריכה למיין בין עוד משהו, אני לא זוכרת מה. חילקתי אותם בראש לפי טוב ולא, ושיננתי איפה צריך ללחוץ טוב ונכון, רע ונכון וכו, לפי ההוראות. היו כמה שלבים של תרגול, חלוקת רק המשפטים, רק הדבר השני, וכולם ביחד בהרכבים שונים. החלק השני היה חלוקה בין משפטים חיוביים ושליליים בעיני, ועוד משהו. שוב היו שלבים שונים של כל אחד לבד, ואז כולם ביחד בהרכבים שונים. גם פה לפני כל שלב שיננתי על איזו אות עלי ללחוץ במקרה של טוב או לא.","אני חושבת שלא, החלוקה שעשיתי בראש עזרה לי מאוד, גם אם בהגדרות לא כל המשפטים באמת היו טובים או לא, החלוקה שלי עזרה לי לענות מהר",59,24,19,10,30,17,9.28333333333333,TRUE,FALSE,26.0333333333333,6.91855324074074,32.6666666666667,1.6,1,1,0,7.33333333333334,1393,"1",0,1,2.1,16,1.11320754716981,1.33333333333333,0,2.22222222222222,1.875,-0.762625791206476,0.72884382004934,2568,0,1,2,13,1.07547169811321,0.833333333333333,0.2,1.22222222222222,2.5,-0.69238981215949,0.23858549371298,92.05
"136","R_1IF7d9XfDuEbdI9",,,,FALSE,7676,5396,2904,2730,4053,2760,14029,16974,2555,2974,2019-04-30 12:30:18,,,,,,,,1,7450,4.68333333333333,"home",1,1,1,1,1,1,1,1,1,1,4,2,3,1,6.2051,1,1,1,1,FALSE,10,,,,,,,,,,,,,,,,,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
"137","R_1JWozbLPj3DuiRE",28,36.1333333333333,40.9,FALSE,180292,49206,15621,18134,60788,28242,19053,189418,16320,48648,2018-06-18 21:40:46,61,41,34,61,30,41,3,1,16349,17.6333333333333,"home",7,3,1,1,1,1,2,1,1,1,4,1,2,3,62.5722,3,3,3,4,TRUE,7,"R_2sXtLzcQhid1lsK",2018-06-25 21:45:07,28,"החלק הראשון שבו היו חידות היה כייף ומאתגר. הרגשתי לרוב שאני טוב בזה למרות שחלק היו קשים. בחלק שבו עניתי על שאלונים השאלות היו לי קצת מוזרות והן לא כל כך דיברו אליי.. לא כל כך הבנתי איך הן התקשרו לשאר החלקים בניסוי","לא. עשיתי את מה שיכולתי",9,0,18,0,0,0,7.23333333333333,TRUE,FALSE,24.8666666666667,7.00302083333333,44,1.9,3,3.5,0.5,17,1110,"0",0,0,2.7,4,0.150943396226415,0,0,0.222222222222222,2.625,-0.284445392319555,0.893480240346389,2020,0,0,2.6,2,0.0566037735849057,0,0,0.777777777777778,3.25,-1.20111794162471,1.2116125533085,77.0333333333333
"138","R_1kIz10700ugrMKJ",27,53.2833333333333,,FALSE,263022,147122,201471,85212,59532,7612,32926,9205,23694,11513,2018-08-27 11:54:18,87,60,40,75,60,73,5,1,67529,23.7,"home",5,1,3,1,1,1,1,1,1,1,2,3,1,4,84.1309,1,1,3,1,TRUE,8,,,,,,,,,,,,,,,,,69.3333333333333,1.6,1,2,1,17.6666666666667,1775,"1",0,1,1.5,38,1.67924528301887,2.5,1.4,2.77777777777778,1.125,-0.669052333499246,-0.255886652165913,,,,,,,,,,,,,
"139","R_1KkhqLSee8SCpvR",19,63.5166666666667,,TRUE,97375,423975,140650,64134,106303,52615,8298,157020,47861,31859,2018-08-05 21:56:21,19,0,120,81,62,80,5,9,425798,32.55,"home",1,7,7,1,1,1,1,3,1,1,4,2,3,1,113.009,4,3,3,2,TRUE,7,,,,,,,,,,,,,,,,,74.3333333333333,2.4,3.5,2.5,-1,-55.3333333333333,1858,"0",0,0,1.4,25,1.11320754716981,1.33333333333333,0.8,1.55555555555556,1.25,0.57006002774803,0.280167689273464,,,,,,,,,,,,,
"140","R_1MPWju2sXBGPdao",24,42.7166666666667,40.8666666666667,FALSE,34707,15610,13815,21541,8884,7665,17619,11777,380150,84945,2018-06-18 23:55:03,90,61,25,69,21,92,4,1,10801,15.5166666666667,"home",1,1,1,1,1,1,1,1,4,1,4,2,1,3,59.6713,3,2,7,9,TRUE,9,"R_cu7ISl9zPQXI893",2018-06-25 18:07:48,24,"אני זוכר שנתנו לי משפטים, ולכל משפט נתנו מילה שמתקשרת למילה שמסתתרת במשפט (המילה תמיד הופיעה ברצף), אני זוכר שבהתחלה חששתי מאוד שאכשל, אבל הלך לי דיי בקלות, עד שנתקעתי על משפט שהמילה שהייתי צריך לקשר אליו היתה ""אש"" והמילה שהסתתרה היתה ""בערה"", התאכזבתי מעצמי שלא מצאתי בתוך זמן קצר יותר.","לא הייתי משנה כלום",77,58,78,0,3,0,12.9,TRUE,FALSE,28.4166666666667,6.75885416666667,60.6666666666667,1.3,2.5,8,5.5,29.3333333333333,1632,"0",0,0,1.9,36,1.67924528301887,2,2.6,2.66666666666667,1.125,-0.446973058689472,,1678,0,0,1.5,42,1.52830188679245,2,0.4,2.11111111111111,1.625,,,83.5833333333333
"141","R_1pKXDhXwXggLxNW",24,41.6833333333333,25.65,FALSE,112843,39026,66612,28503,105453,23107,28111,54176,105148,17086,2018-08-08 15:42:02,71,92,7,19,18,8,1,1,32210,15.5,"home",7,7,7,7,7,2,1,1,8,1,3,2,1,4,58.0065,2,2,2,3,TRUE,3,"R_2YgqtdY1zopMkLI",2018-08-15 11:45:07,24,"לפני שהמשחק התחיל ולפי הדוגמא חשבתי שהמשחק יהיה קליל וסימנתי שאני אוכל לענות על כל מציאת מילה בזמן קצר יחסית ובכמה שפחות ניסיונות. בפועל רוב המילים המוחבאות היו קשות למציאה כי הרמזים לא היו כלכך ברורים לי לכן רק שנתנו לי אות ראשונה של המילה שאני מחפש הצלחתי למצוא אותה ולהבין מה ההקשר שלה לרמז שניתן. ההרגשה הייתה שלא הייתי ברמה טובה במשחק הזה, ציפיתי מעצמי ליותר.","הייתי מנסה להבין יותר את הרמזים במקום סתם לקרוא את המשפט שוב ושוב ולנסות לתפוס מילה מוחבאת. לא הבנתי את הרמזים אז לא היה לי איזשהן קונוטציות או מילים נרדפות לרמז כדי למצוא את התשובה המוחבאת.",85,85,71,15,31,71,5.01666666666667,TRUE,FALSE,20.5166666666667,6.83547453703704,15,4.8,2,2.5,0.5,56,1571,"0",0,0,2.3,16,0.754716981132076,0.666666666666667,0,1.11111111111111,3.375,-0.0731020023642519,0.3677048477838,1238,0,0,2.4,16,0.905660377358491,0.5,0,0.777777777777778,3,-0.580551616748188,0.552201473287512,67.3333333333333
"142","R_1QymZP72pLri25d",26,33.9,17.7833333333333,FALSE,75083,12414,24398,120386,10489,19305,15182,12755,14457,20274,2018-08-26 09:40:31,82,81,7,88,82,92,5,1,28127,12.35,"home",1,1,1,3,1,1,1,1,1,1,1,2,3,4,32.4743,3,5,5,3,TRUE,9,"R_1puN0nqZWJacKzi",2018-09-02 10:19:20,26,"במטלה בה הייתי צריך למצוא מילים מסתתרות בתוך משפטים. המילים המסתתרות היו מילים נרדפות או הגדרות. הרגשתי תחרותיות ורצון להצליח בזמן המהיר ביותר ובהתאם לציפיות שלי בתחילת המטלה. הרגשתי שעמדתי בציפיות ועבדתי מהר פרט לשתי מילים שלקח זמן למצוא.","מוריד מעט את הציפייות כדי שאעמוד בהן בצורה טובה יותר.",92,21,9,20,8,37,2.81666666666667,TRUE,FALSE,15.1666666666667,7.02695601851852,87.3333333333333,1.2,4,4,0,-5.33333333333333,1293,"0",0,0,2.1,13,0.830188679245283,1.16666666666667,0.2,1.11111111111111,2.5,0.740803376801339,0.25755256589811,898,0,0,2.3,11,0.69811320754717,0.666666666666667,0.4,1.11111111111111,2.75,0.063122344586583,-0.266769242965134,51.6833333333333
"143","R_1rvOzwgNprwZPBm",22,51.0333333333333,26.1666666666667,FALSE,197601,17240,45785,140394,91576,52682,50216,28575,120051,63451,2018-05-26 22:38:14,84,62,60,26,34,58,3,1,19319,25.1,"home",15,1,1,11,14,11,2,14,7,13,3,4,1,2,80.7571,4,4,4,4,TRUE,2,"R_2rPmDmJQblqlThB",2018-06-02 22:17:02,22,"במטלה הראשונה הייתי צריכה למצוא מילה מתוך משפט. מתחת למשפט הייתה רשומה מילה שהיא מילה נרדפת לאותה המילה שהייתי צריכה למצוא. במטלה זו הרגשתי שהיו די הרבה משפטים, ולא תמיד הרמזים עזרו לי. במטלה זו הצלחתי פחות ממה שחשבתי שאצליח.
לאחר מכן הייתה מטלה שבה הייתי צריכה ללחוץ על מקשים ולשייך משפטים לקטגוריות שלהם. היו משפטים שהם אמת ושקר . אמת כמו  - ""יושבת מול מסך מחשב"", ""מקלידה"", ""ממיינת משפטים"" וכו'. ושקר היו משפטים כמו ""בחוף ים..""...
המטלה הבאה הייתה למיין את אותם משפטים אבל עכשיו הייתי צריכה ללחוץ על מקשים הפוכים ממה שלחצתי במטלה הקודמת.
","לא. אולי הייתי מחפשת יותר זמן את המילה המסתתרת במטלה הראשונה, אך המטלה הייתה די מעיקה וקשה.",56,36,3,3,3,3,7.43333333333333,TRUE,FALSE,32.5333333333333,6.98527777777778,39.3333333333333,8.9,4,4,0,44.6666666666667,1556,"1",0,0,2.4,5,0.245283018867925,0.166666666666667,0,0.222222222222222,2.875,-0.293082283740973,0.538664042080145,1124,0,0,2.3,5,0,0,0,0.333333333333333,2.75,-0.0212285709766282,0.0930098831586024,77.2
"144","R_2A0BM1eOjGqFJnJ",22,54.3833333333333,38.6,FALSE,10500,294993,108232,84776,81683,61827,358021,110650,16168,99216,2018-06-21 19:39:26,71,91,60,35,12,50,3,1,43132,30.7,"home",1,3,1,1,3,1,2,1,1,1,1,2,3,4,122.6066,3,4,2,2,TRUE,7,"R_3DvCsSQS02BRjI5",2018-06-28 15:20:54,22,"בהתחלה היה משחק מילים בו היה צריך למצוא מילה נסתרת בתוך משפט. זכרתי שהיה לי יותר קשה להבין מהי המילה שמתוארת ברמז מאשר למצוא את המילה עצמה בתוך המשפט. אז אם ידעתי שאני מחפשת את המילה קרם זה היה קל אבל לא ידעתי שספונטני זה זורם אז זה לקח לי מלא זמן. אחרי זה קיבלתי תוצאות של משתתפים אחרים ונשאלתי האם אני משערת שמשתתפים אלה טובים יותר ממני או פחות טובים ממני. אם אני חייבת לענות בכנות, הרגשתי שהנתונים האלה הם לא אמיתיים. סיבה ראשונה היא שהיו לי הפרשים גדולים בין שאלה לשאלה (15 שניות בשאלה אחת מול 300 שניות באחרת) אבל הממצאים של משתתפים אחרים היו טיפה מעל או טיפה מתחת... וזה לא ממש סביר שיהיה כזה צירוף מקרים. בנוסף לכך איזה ממצאים היו מביאים למשתתף הראשון? בכל אופן לא חשבתי שזה אנשים אמיתיים אז אחרי 2 או 3 בדיקות קבעתי מי טוב יותר ומי טוב פחות.
אחרי זה היה שאלון שצריך לענות עד כמה אני מסכימה עם משפטים המתארים את התחושות הכלליות שלי והרגשות שלי. בגלל תקופת המבחנים הייתי (ואני עדיין) יותר לחוצה ומצוברחת מבדרך כלל, אבל בחרתי לענות בכנות על איך אני מרגישה באותו הרגע ולא איך אני מרגישה כרגיל כשאני לא עמוסה ממבחנים.
אחרי זה הייתי צריכה למיין משפטים לפי קטגוריות - אמת מול שקר ושמח מול עצוב. היה צריך לעשות את זה הכי מהר שאפשר כאשר המיקום (צד ימין או שמאל) של הקטגוריות היה משתנה. ההנחה שלי כאן היא שנבדקה היכולת של אנשים לקשר בין רגשות למה שאמת או שקר. אז אם בן אדם יותר עצוב, הוא ימיין משפטים מהר יותר כש""אמת"" ו""עצוב"" נמצאים באותו הצד. כי חלק זה מחייב את המשתתפים לומר לעצמם ""אוקיי אז שמאת זה אמת ושמח וימין זה עצוב ושקר - אז שמח זה אמת ועצוב זה שקר"". פעילות מעניינת בסך הכל.","לא הייתי משנה שום דבר. הרי כל העניין הוא שאתה בא לניסויים האלה ""עיוור""
הייתי רוצה אולי להצליח לענות על השאלות מהר יותר, אבל לא נורא.",38,71,9,8,3,38,17.8,TRUE,FALSE,48.5,6.82046296296296,32.3333333333333,1.5,3.5,2,-1.5,38.6666666666667,1421,"1",1,0,2.4,21,0.867924528301887,1.16666666666667,0.8,0.666666666666667,3,-0.248833701141667,0.369285231512839,1248,1,1,2.4,20,0.773584905660377,1.33333333333333,0.6,1.33333333333333,3.125,-0.751845307789031,0.577139564713315,92.9833333333333
"145","R_2A1dSHKCKHdWp3P",24,61.2166666666667,51.7333333333333,FALSE,15149,13906,38706,17968,418482,85305,19203,10857,207298,55409,2018-05-12 19:52:31,70,50,25,65,55,55,3,1,42522,25.1166666666667,"home",1,1,1,1,3,1,1,1,3,1,3,4,2,1,88.2283,2,3,2,3,TRUE,8,"R_1i5xMHKIp0z8Alm",2018-05-19 22:25:44,24,"בחלק הראשון של הניסוי התבקשתי לזהות מילה הכתובה במשפט לפי רמז בכמה שפחות ניסיונות. היו מספר פעמים (לא זכור לי כמה) שמצאתי את המילה אך לא הייתי בטוחה בעצמי שזאת המילה הנכונה ולכן ניסיתי מילים אחרות וטעיתי, שזה היה די מתסכל. היו גם כמה פעמים שלקח לי המון זמן כי הרגשתי סוג של לחץ כזה למצוא את המילה מהר, אז לא הצלחתי לחשוב.

אחר כך נאמר לי כמה זמן לקח לי למצוא מילה מסוימת וכמה זמן לקח למישהו אחר והתבקשתי להגיד לפי זה מי הצליח יותר במציאת המילים בכל המשפטים. יכולתי גם במידה ולא הצלחתי לפי ניסיון אחד לקבוע מי הצליח יותר לראות בעוד כמה משפטים כמה זמן לקח לי ולבן אדם האחר למצוא מילים אחרות, ואז להחליט.

אני לא זוכרת כמה פעמים (אם בכלל) סימנתי שאני הצלחתי יותר וכמה פעמים האחרים הצליחו, אבל אני יודעת שאני בן אדם, לצערי, שנוטה לחשוב שאחרים יצליחו יותר ממנו. אז גם אם סימנתי שאני הצלחתי על סמך הזמנים שהוצגו לי, הרגשתי שרוב הסיכויים שלי לקח הכי הרבה זמן בסך הכול במשפטים.

לאחר מכן היה לי שאלון שבו נשאלתי לגבי התחושות שלי בזמן האחרון, לפי מה שהרגשתי השאלות היו בכיוון של בדיקת דיכאון או חוסר ביטחון.
לדעתי סימנתי בשאלון די הרבה, שאני חסרת ביטחון ועצובה רוב הזמן, דבר שהוא נכון, אך יש לי תקופות כאלו ואחרות, וזה יותר נובע מהלימודים. 
אני פחות מרגישה ככה אם אני לא בתקופה של לימודים או עבודה שבהם אני צריכה יותר להוכיח את עצמי.","בחלק של מציאת המילים הייתי יותר בוטחת בעצמי כשאני מוצאת מילה שנראית לי נכונה.
בחלק שבו הייתי צריכה להחליט מי הצליח יותר, אני לא חושבת שהייתי משנה משהו, אבל אני גם לא זוכרת מה סימנתי.
בשאלונים, אני חושבת שהייתי יותר מנסה לחשוב אם התחושות שלי נובעות מהשבוע או החודש האחרון, או שהן הרגשות שהיו לי לפני כן ואם הן חוזרות על עצמן.",39,50,59,58,60,39,26.2833333333333,TRUE,FALSE,51.4,7.10640046296296,58.3333333333333,1.4,2.5,2.5,0,11.6666666666667,2166,"1",2,2,1.2,38,1.37735849056604,2.5,0.8,3.11111111111111,1.5,0.61864618887492,-0.669561723378874,1527,1,1,1.4,29,1.56603773584906,2.5,0.6,2.66666666666667,1.75,0.805384966575678,-0.333379175752574,112.95
"146","R_2aeRrToneU5xubr",24,37.8166666666667,22.1,TRUE,19275,19545,233786,8916,8378,275252,241153,14256,159339,98774,2018-06-28 10:04:06,92,82,25,48,16,66,3,1,11229,22.0166666666667,"home",1,1,6,1,1,7,1,1,8,7,1,3,4,2,107.8674,3,4,4,3,TRUE,6,"R_T5dUOcQwJt2QXhT",2018-07-05 20:16:15,24,"אני זוכרת שבחלק הראשון של הניסוי התבקשתי למצוא מילים נרדפת שמסתתרת במשפט, והמילה הנרדפת לה הייתי צריכה למוצא, הייתה כתובה מתחת למשפט. נאמר לי כי המילה היא מילה אחת ולא יכולה להיות שתי מילים. התבקשתי לאמוד כמה זמן ייקח לי למצוא את המילה המסתתרת וכמה אני אהיה מרוצה מהזמן שייקח לי. אני זוכרת שהיו מילים שמצאתי די מהר ובאופן די ברור, והייתי ממש מרוצה מעצמי, והיו מילים שלקח לי לא מעט זמן, אפילו הרבה יותר זמן ממש שהגדרתי לעצמי ואפילו הייתי צריכה כמה וכמה ניסיונות וגם קיבלתי רמז, כדי להצליח ומזה ממש לא הייתי מרוצה וזה עצבן אותי והייתי מאוכזבת מעצמי.","אחרי שהייתה מילה שלא הצלחתי למצוא הרבה זמן, זה הוציא אותי מריכוז בגלל האכזבה, ואז לא הצלחתי להתרכז בחיפוש המילה הבאה, והייתי משנה את זה ומחפשת כל מילה בפני עצמה",79,59,69,60,77,39,8.7,TRUE,FALSE,30.7166666666667,7.42510416666667,43.3333333333333,3.4,3.5,3.5,0,48.6666666666667,948,"1",0,0,1.7,5,1.09433962264151,1.16666666666667,0.8,1.11111111111111,3.375,-0.469465137407595,0.523161441388917,804,0,0,2.4,14,1.05660377358491,1.33333333333333,0,1.44444444444444,3.5,-0.0848692675658436,0.200512604440925,59.9166666666667
"147","R_2azaqM5t7NTeN2c",24,45.5,40.1833333333333,FALSE,55564,172029,70856,40490,32999,81431,14353,22531,9834,126289,2018-06-18 11:01:12,49,50,20,100,61,100,7,1,7622,15.0666666666667,"home",1,2,2,1,1,1,1,1,1,1,2,3,1,4,62.6376,1,1,1,1,TRUE,8,"R_22FVVuTfJH3PNlL",2018-06-24 11:16:51,24,"במשחק המילים המסתתרות הייתי צריך לגלות, באמצעות רמז, מילה המסתתרת בתוך משפט. המילה יכולה להיות בתוך מילה אחת או בתוך כמה מילים מחוברות, אך ביניהן אסור שתהיה נקודה או סימן פיסוק כלשהו.","לקח לי יותר זמן ממה שציפיתי, ולכן הייתי משנה את הימוריי בתחילת במשחק.",75,34,6,22,8,12,3.45,TRUE,FALSE,18.5166666666667,6.01086805555556,87,1.2,1,1,0,-38,1826,"0",0,0,2.8,15,0.754716981132076,0.833333333333333,0.2,1.44444444444444,2.75,-0.393680818712345,0.727851245707324,2204,0,0,2.5,13,0.566037735849057,0.666666666666667,0,0.555555555555556,3.125,-0.669972554109231,0.567682803655856,85.6833333333333
"148","R_2cC2Pt1a3ksDoz4",25,41.7833333333333,22.5333333333333,FALSE,94595,339706,117697,94586,39400,15351,57368,4063,8611,115416,2018-07-28 13:55:27,70,61,20,45,34,45,3,1,30012,22,"home",1,4,2,2,1,1,1,1,1,2,1,3,2,4,88.6793,3,2,3,2,TRUE,6,"R_tSqbP7n1kfAh1oR",2018-08-04 16:22:57,25,"בשבוע שעבר השתתפתי בניסוי שבו ביקשו ממני לשחק במשחק המילים המסתתרות.
נתנו לי משפט ורמז והייתי צריכה מתוך הרמז להבין מהי המילה המסתתרת.
לפני כן שאלו אותי כמה אני חושבת שאצליח
אחרי זה שאלו אותי כמה אני חושבת שהצלחתי
היו 20 משפטים

אני זוכרת שרציתי להצליח. אני זוכרת גם שהמשחק היה קשה. חלק מהמשפטים הייתי צריכה לנחש מספר פעמים ובחלקם ידעתי את התשובה על הניחוש הראשון.

היו משפטים שהיה קשה להבין מה המילה המסתתרת

בכל אופן, אהבתי את המשחק כיוון שאני אוהבת חידות
","לא הייתי משנה. בסך הכל הייתי אני ועשיתי כמיטב יכולתי הכי טוב שאני יכולה",19,17,33,18,18,12,3.5,TRUE,FALSE,25.5,7.10243055555556,41.3333333333333,1.6,2.5,2.5,0,28.6666666666667,1187,"1",0,0,2.5,2,0.0377358490566038,0,0,0.666666666666667,2.375,-0.183735872358466,0.201273831306574,1142,0,0,2.9,4,0.0754716981132075,0.166666666666667,0,0.888888888888889,3.375,-0.295928697937333,0.387456186956206,64.3166666666667
"149","R_2DN7b9WnoN2DXea",23,36.5,26.3166666666667,FALSE,79700,27522,151938,55693,35793,9692,103306,104934,10183,22140,2018-08-12 13:23:40,50,33,25,39,48,89,7,1,16361,14.3833333333333,"home",1,1,1,1,1,1,2,2,1,1,4,2,1,3,60.0901,2,1,3,1,TRUE,8,"R_1DAx3S9JNfRI4YW",2018-08-19 12:29:04,23,"בהתחלה הייתי צריכה למצוא מילה המסתתרת במשפט הנתון בעזרת רמז שניתן לי. המילה יכלה להיות מוחבאת בתוך מילה אחת או מספר מילים שונות, ובלבד שאין בניהן ניקוד או פיסוק כלשהו (, . - וכו'). לאחר ההסברים והדוגמא נתנו לי למלא שאלות לגבי מידת ההצלחה שלי- כמה אחוזים מהמילים אצליח לגלות בניסיון הראשון, כמה זמן יקח לי בממוצע לגלות את המילים וכמה אחוזי הצלחה בנסיון הראשון יגרמו לי להרגיש תחושת הצלחה. לפי הדוגמא שבה הייתי צריכה למצוא שם של עץ- אורן- חשבתי שהמילים יהיו קלות למציאה יחסית ולכן הימרתי שייקח לי 25 שניות בממוצע, אך בפועל הרמה הייתה גבוהה יותר ולקח לי הרבה יותר זמן לענות על כל שאלה. צורת החשיבה שלי הייתה לקרוא קודם כל את הרמז ולנסות לראות האם אני חושבת על מילים שמתאימות לרמז- לרוב מילה נרדפת. אם הצלחתי לעשות את זה ישר חיפשתי במשפט הנתון את המילים החשודות, ותמיד הן היו נכונות. כאשר לא עלו לי מילים חשודותת לראש זה מה שלקח לרוב יותר זמן, וקראתי את המשפט לאט שוב ושוב וניסיתי לחפש מילים מוכרות. בעיקר התעמקתי על מילים משונות בטקסט שעוררו את חשדי וניסיתי למצוא בהן ובסביבתן את המילה המבוקשת (לדוגמא כשהיה כתוב טקסס, או פירוט כלשהו שהרגיש לי שנחוץ רק על מנת להחביא בו את המילה)
הרגשתי מאוכזבת מהזמן שלקח לי לענות על השאלות אבל מרוצה מכמות השאלות שהצלחתי בנסיון הראשון והמעט שלא הצלחתי בראשון הצלחתי די מהר בשני. לאחר מכן שאלו אותי כל מיני שאלות לגבי התחושות שלי מההצלחה שלי ונתנו לי נתונים של משתתפים אחרים על מנת שאעריך האם הם היו טובים יותר או פחות ממני. לרוב הסתמכתי רק על המילה הראשונה ולא ביקשתי להמשיך לעוד מילים כי הרגשתי שהיא הייתה לי הקשה ביותר ואחר כך יחסית הבנתי את הקטע, לכן יצאתי מנקודת הנחה שאם מישהו היה טוב יותר ממני במילה הראשונה הוא היה כך גם ביתר.","אני חושבת שצורת החשיבה שלי הייתה נכונה ולא הייתי משנה אותה, אולי הייתי פחות ""יהירה"" ומהמרת על זמן רב יותר שיקח לי לענות על כל מילה",47,34,19,2,4,63,10.3,TRUE,FALSE,24.6833333333333,6.96208333333333,58.6666666666667,1.2,1.5,2,0.5,-8.66666666666666,1327,"1",0,1,2.1,12,0.849056603773585,0.833333333333333,0.2,1.44444444444444,2.375,-0.822864841717176,0.23099013214168,961,0,0,2.1,7,0.679245283018868,0.5,0.4,1.66666666666667,2.375,0.0495291040602996,0.567862836092834,62.8166666666667
"150","R_2Ec2GQyt65m96Wv",24,57.2833333333333,32.8333333333333,FALSE,26702,111322,9900,10810,9307,29548,124736,36496,559896,283632,2018-08-21 09:48:22,86,86,20,52,55,43,5,1,29254,26.8,"home",1,2,1,1,1,1,1,1,7,3,3,1,4,2,120.2349,2,2,2,1,TRUE,7,"R_2OU9Uz1JU4X6PKG",2018-08-28 15:32:33,24,"אני זוכרת בעיקר את משחק המילים המסתתרות, נהניתי ממנו כי זה משחק שאני נוהגת לשחק עם אבא שלי מידי פעם וציפיתי להצליח יותר משהצלחתי. אני לא זוכרת יותר מידי מעבר לזה, אני חושבת שהייתה מטלת זיכרון של מילים שבה נתנו רשימת מילים ולאחר זמן מסוים שאלו איזה מילים היו ברשימה ואיזה לא. גם מהמטלה הזאת יחסית נהנתי כי היא כמו משחק בעיני. אני זוכרת שהיו תנאים להתחלת המחקר שבהם הוסבר שאני יכולה להפסיק את המחקר אם אני מרגישה שלא בנוח וחשבתי שהשאלות שישאלו בטח יהיו יותר קשות ממה שהן היו באמת. כל החלק הראשון היה בסופו של דבר קצת מעייף בשבילי כי הוא היה ארוך בעיני, ומעבר לזה אני באמת לא זוכרת כלום (וקצת מופתעת שאני זוכרת כל כך מעט ואפילו לא בטוחה אם כל מה שרשמתי קשור למחקר הזה או למשהו אחר).","הייתי ישנה טוב יותר בלילה קודם, ואולי שמה לידי מראש משקה חם.",71,31,43,0,0,31,7.13333333333333,TRUE,FALSE,33.9333333333333,7.2390162037037,50,1.9,2,1.5,-0.5,36,1829,"1",0,1,2.7,13,1.45283018867925,1.16666666666667,0.8,1.55555555555556,3.25,-0.203605552008396,0.211052385836978,1542,0,0,2.4,20,1.30188679245283,0.666666666666667,0.2,1.66666666666667,3.125,-0.414990906057613,0.00825325661610446,90.1166666666667
