session_id	 user_id	 study_name	 session_date	 session_status	 creation_date	 last_update_date	  previous_session_id	 previous_session_schema	 referrer	  study_url	 user_agent
10585275	-1	pinus.ybalab.sc.b1	19Jun2018 07:43:31	C	19Jun2018 07:16:56	19Jun2018 07:43:31	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10587275	-1	pinus.ybalab.sc.b1	20Jun2018 05:13:57	C	20Jun2018 04:49:08	20Jun2018 05:13:57	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10587309	-1	pinus.ybalab.sc.b1	20Jun2018 06:00:32	C	20Jun2018 05:41:16	20Jun2018 06:00:32	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10587324	-1	pinus.ybalab.sc.b1	20Jun2018 06:32:43	C	20Jun2018 06:13:06	20Jun2018 06:32:43	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10589015	-1	pinus.ybalab.sc.b1	21Jun2018 03:56:29	null	21Jun2018 03:56:29	NULL 	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Linux; Android 6.0.1; A0001 Build/MHC19Q) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36
10589032	-1	pinus.ybalab.sc.b1	21Jun2018 04:35:26	C	21Jun2018 04:11:21	21Jun2018 04:35:26	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10589605	-1	pinus.ybalab.sc.b1	21Jun2018 13:33:50	C	21Jun2018 13:10:09	21Jun2018 13:33:50	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10592420	-1	pinus.ybalab.sc.b1	24Jun2018 04:20:19	null	24Jun2018 04:20:19	NULL 	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Linux; U; Android 5.0; iw-il; LG-D855 Build/LRX21R.A1440508772) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/34.0.1847.118 Mobile Safari/537.36
10592439	-1	pinus.ybalab.sc.b1	24Jun2018 05:51:58	C	24Jun2018 05:15:13	24Jun2018 05:51:58	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10593878	-1	pinus.ybalab.sc.b1	25Jun2018 06:03:42	null	25Jun2018 06:03:42	NULL 	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Linux; Android 5.1.1; SM-J7108 Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36
10594061	-1	pinus.ybalab.sc.b1	25Jun2018 10:12:51	C	25Jun2018 09:53:37	25Jun2018 10:12:51	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10594186	-1	pinus.ybalab.sc.b1	25Jun2018 11:48:41	C	25Jun2018 11:20:43	25Jun2018 11:48:41	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10594295	-1	pinus.ybalab.sc.b1	25Jun2018 12:40:49	C	25Jun2018 12:20:11	25Jun2018 12:40:49	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10594607	-1	pinus.ybalab.sc.b1	25Jun2018 15:26:04	C	25Jun2018 14:52:23	25Jun2018 15:26:04	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10595859	-1	pinus.ybalab.sc.b1	26Jun2018 09:09:25	C	26Jun2018 08:42:44	26Jun2018 09:09:25	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
10597767	-1	pinus.ybalab.sc.b1	27Jun2018 07:00:39	C	27Jun2018 06:43:35	27Jun2018 07:00:39	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10598767	-1	pinus.ybalab.sc.b1	27Jun2018 15:58:36	C	27Jun2018 15:32:47	27Jun2018 15:58:36	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10599599	-1	pinus.ybalab.sc.b1	28Jun2018 03:41:56	C	28Jun2018 03:26:08	28Jun2018 03:41:56	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10599831	-1	pinus.ybalab.sc.b1	28Jun2018 08:59:32	C	28Jun2018 08:38:43	28Jun2018 08:59:32	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10600387	-1	pinus.ybalab.sc.b1	28Jun2018 14:46:05	C	28Jun2018 14:19:00	28Jun2018 14:46:05	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10609310	-1	pinus.ybalab.sc.b1	04Jul2018 08:37:08	C	04Jul2018 08:15:36	04Jul2018 08:37:08	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10610980	-1	pinus.ybalab.sc.b1	05Jul2018 13:24:58	null	05Jul2018 13:24:58	NULL 	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10611020	-1	pinus.ybalab.sc.b1	05Jul2018 13:43:49	null	05Jul2018 13:43:49	NULL 	10610980	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_bwlSkOiKqiscpYp?part1id=R_2aeRrToneU5xubr	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10611021	-1	pinus.ybalab.sc.b1	05Jul2018 13:57:16	C	05Jul2018 13:43:50	05Jul2018 13:57:16	10611020	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_bwlSkOiKqiscpYp?part1id=R_2aeRrToneU5xubr	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10613835	-1	pinus.ybalab.sc.b1	07Jul2018 15:23:14	C	07Jul2018 15:03:09	07Jul2018 15:23:14	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10624206	-1	pinus.ybalab.sc.b1	14Jul2018 13:57:45	C	14Jul2018 13:44:07	14Jul2018 13:57:45	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10626908	-1	pinus.ybalab.sc.b1	16Jul2018 13:04:53	C	16Jul2018 12:11:13	16Jul2018 13:04:53	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10632367	-1	pinus.ybalab.sc.b1	19Jul2018 04:35:05	null	19Jul2018 04:35:05	NULL 	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10634249	-1	pinus.ybalab.sc.b1	20Jul2018 05:42:10	C	20Jul2018 05:26:39	20Jul2018 05:42:10	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10634726	-1	pinus.ybalab.sc.b1	20Jul2018 13:06:09	C	20Jul2018 12:45:22	20Jul2018 13:06:09	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10637507	-1	pinus.ybalab.sc.b1	23Jul2018 04:39:11	C	23Jul2018 04:11:50	23Jul2018 04:39:11	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10641298	-1	pinus.ybalab.sc.b1	25Jul2018 07:54:11	C	25Jul2018 07:28:08	25Jul2018 07:54:11	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10642309	-1	pinus.ybalab.sc.b1	25Jul2018 17:32:58	C	25Jul2018 17:13:39	25Jul2018 17:32:58	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10644561	-1	pinus.ybalab.sc.b1	26Jul2018 22:52:05	null	26Jul2018 22:52:05	NULL 	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G930F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.2 Chrome/59.0.3071.125 Mobile Safari/537.36
10645187	-1	pinus.ybalab.sc.b1	27Jul2018 12:49:03	C	27Jul2018 12:28:01	27Jul2018 12:49:03	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10645950	-1	pinus.ybalab.sc.b1	28Jul2018 07:37:17	C	28Jul2018 07:17:29	28Jul2018 07:37:17	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10646275	-1	pinus.ybalab.sc.b1	28Jul2018 16:25:22	C	28Jul2018 15:59:21	28Jul2018 16:25:22	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10646384	-1	pinus.ybalab.sc.b1	28Jul2018 19:09:49	C	28Jul2018 18:36:13	28Jul2018 19:09:49	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10646681	-1	pinus.ybalab.sc.b1	29Jul2018 03:58:28	C	29Jul2018 03:32:30	29Jul2018 03:58:28	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10646728	-1	pinus.ybalab.sc.b1	29Jul2018 05:48:37	C	29Jul2018 05:23:01	29Jul2018 05:48:37	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10646867	-1	pinus.ybalab.sc.b1	29Jul2018 10:26:20	C	29Jul2018 09:49:59	29Jul2018 10:26:20	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10650725	-1	pinus.ybalab.sc.b1	31Jul2018 12:06:52	C	31Jul2018 11:51:57	31Jul2018 12:06:52	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10657181	-1	pinus.ybalab.sc.b1	04Aug2018 05:50:22	C	04Aug2018 05:28:10	04Aug2018 05:50:22	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10657258	-1	pinus.ybalab.sc.b1	04Aug2018 09:45:31	C	04Aug2018 09:26:29	04Aug2018 09:45:31	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10657451	-1	pinus.ybalab.sc.b1	04Aug2018 14:01:17	null	04Aug2018 14:01:17	NULL 	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10657529	-1	pinus.ybalab.sc.b1	04Aug2018 16:18:20	C	04Aug2018 15:52:12	04Aug2018 16:18:20	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36
10657562	-1	pinus.ybalab.sc.b1	04Aug2018 17:20:21	C	04Aug2018 16:56:57	04Aug2018 17:20:21	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10657956	-1	pinus.ybalab.sc.b1	05Aug2018 06:54:15	C	05Aug2018 06:30:00	05Aug2018 06:54:15	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36
10658164	-1	pinus.ybalab.sc.b1	05Aug2018 12:44:11	C	05Aug2018 12:19:24	05Aug2018 12:44:11	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10658311	-1	pinus.ybalab.sc.b1	05Aug2018 15:28:54	null	05Aug2018 15:28:54	NULL 	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Linux; Android 8.1.0; ONEPLUS A6000 Build/OPM1.171019.011) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.85 Mobile Safari/537.36
10658321	-1	pinus.ybalab.sc.b1	05Aug2018 15:34:43	null	05Aug2018 15:34:43	NULL 	10658311	r	https://bgupsych.eu.qualtrics.com/jfe/form/SV_8ollTzo1PpZu1vv	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Linux; Android 8.1.0; ONEPLUS A6000 Build/OPM1.171019.011) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.85 Mobile Safari/537.36
10659019	-1	pinus.ybalab.sc.b1	06Aug2018 04:22:23	C	06Aug2018 03:51:25	06Aug2018 04:22:23	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36
10663088	-1	pinus.ybalab.sc.b1	08Aug2018 03:54:24	C	08Aug2018 03:20:27	08Aug2018 03:54:24	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10663129	-1	pinus.ybalab.sc.b1	08Aug2018 04:29:34	C	08Aug2018 04:04:00	08Aug2018 04:29:34	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10663237	-1	pinus.ybalab.sc.b1	08Aug2018 05:36:43	C	08Aug2018 05:12:18	08Aug2018 05:36:43	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36
10663276	-1	pinus.ybalab.sc.b1	08Aug2018 06:19:35	C	08Aug2018 05:53:09	08Aug2018 06:19:35	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10663498	-1	pinus.ybalab.sc.b1	08Aug2018 09:23:44	C	08Aug2018 08:57:33	08Aug2018 09:23:44	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10669475	-1	pinus.ybalab.sc.b1	12Aug2018 07:00:12	C	12Aug2018 06:38:05	12Aug2018 07:00:12	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
10670555	-1	pinus.ybalab.sc.b1	13Aug2018 07:57:11	C	13Aug2018 07:30:35	13Aug2018 07:57:11	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.71
10670596	-1	pinus.ybalab.sc.b1	13Aug2018 08:56:12	C	13Aug2018 08:32:59	13Aug2018 08:56:12	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36
10672339	-1	pinus.ybalab.sc.b1	14Aug2018 08:44:44	C	14Aug2018 08:21:59	14Aug2018 08:44:44	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
10674365	-1	pinus.ybalab.sc.b1	15Aug2018 03:56:15	C	15Aug2018 03:31:39	15Aug2018 03:56:15	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
10674376	-1	pinus.ybalab.sc.b1	15Aug2018 04:12:28	C	15Aug2018 03:47:25	15Aug2018 04:12:28	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
10674406	-1	pinus.ybalab.sc.b1	15Aug2018 05:10:48	C	15Aug2018 04:50:10	15Aug2018 05:10:48	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
10674432	-1	pinus.ybalab.sc.b1	15Aug2018 05:43:55	C	15Aug2018 05:24:31	15Aug2018 05:43:55	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
10681265	-1	pinus.ybalab.sc.b1	19Aug2018 05:55:25	C	19Aug2018 05:39:23	19Aug2018 05:55:25	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0
10682509	-1	pinus.ybalab.sc.b1	20Aug2018 03:56:35	null	20Aug2018 03:56:35	NULL 	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
10682556	-1	pinus.ybalab.sc.b1	20Aug2018 06:24:16	C	20Aug2018 05:42:26	20Aug2018 06:24:16	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.64
10682571	-1	pinus.ybalab.sc.b1	20Aug2018 06:27:09	C	20Aug2018 06:06:44	20Aug2018 06:27:09	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
10682651	-1	pinus.ybalab.sc.b1	20Aug2018 08:29:21	C	20Aug2018 08:06:26	20Aug2018 08:29:21	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
10682709	-1	pinus.ybalab.sc.b1	20Aug2018 09:22:09	C	20Aug2018 09:00:34	20Aug2018 09:22:09	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
10682808	-1	pinus.ybalab.sc.b1	20Aug2018 10:11:01	C	20Aug2018 09:48:08	20Aug2018 10:11:01	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
10682860	-1	pinus.ybalab.sc.b1	20Aug2018 10:45:04	C	20Aug2018 10:09:17	20Aug2018 10:45:04	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
10683284	-1	pinus.ybalab.sc.b1	20Aug2018 13:27:43	C	20Aug2018 12:48:08	20Aug2018 13:27:43	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
10684799	-1	pinus.ybalab.sc.b1	21Aug2018 03:45:40	C	21Aug2018 03:15:11	21Aug2018 03:45:40	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
10692078	-1	pinus.ybalab.sc.b1	26Aug2018 06:22:39	C	26Aug2018 06:01:33	26Aug2018 06:22:39	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134
10692092	-1	pinus.ybalab.sc.b1	26Aug2018 07:14:27	C	26Aug2018 06:52:54	26Aug2018 07:14:27	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
10692688	-1	pinus.ybalab.sc.b1	26Aug2018 16:42:16	null	26Aug2018 16:42:16	NULL 	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Linux; Android 8.1.0; Nexus 6P Build/OPM6.171019.030.H1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36
10694243	-1	pinus.ybalab.sc.b1	27Aug2018 08:43:37	C	27Aug2018 08:21:49	27Aug2018 08:43:37	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
10694266	-1	pinus.ybalab.sc.b1	27Aug2018 09:47:37	C	27Aug2018 09:18:01	27Aug2018 09:47:37	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
10694280	-1	pinus.ybalab.sc.b1	27Aug2018 10:08:34	C	27Aug2018 09:46:23	27Aug2018 10:08:34	0	null	null	/user/pinus/sc.b1//sc.b1.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
